customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,frequency_of_purchases_raw,age_group,purchase_frequency_days,customer_value_tier,engagement_tier,value_engagement_segment
968,27,Male,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,Yes,Store Pickup,Yes,4,Cash,Weekly,Weekly,18-30 (Young Adult),7,Low Value,Low Engagement,Low Value - Low Engagement
969,57,Male,Shorts,Clothing,67,North Carolina,L,Gray,Summer,3.1,Yes,Next Day Air,Yes,48,Bank Transfer,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,High Engagement,Medium Value - High Engagement
970,40,Male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,Yes,Express,Yes,37,PayPal,Monthly,Monthly,31-45 (Adult),30,Low Value,High Engagement,Low Value - High Engagement
971,45,Male,Jeans,Clothing,66,California,S,Maroon,Winter,4.4,Yes,Free Shipping,Yes,4,Cash,Monthly,Monthly,31-45 (Adult),30,Medium Value,Low Engagement,Medium Value - Low Engagement
972,47,Male,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,Yes,Next Day Air,Yes,15,Credit Card,Weekly,Weekly,46-60 (Middle-Aged),7,Medium Value,Low Engagement,Medium Value - Low Engagement
973,61,Male,Sneakers,Footwear,61,Colorado,L,Gold,Winter,3.0,Yes,Standard,Yes,33,Credit Card,Weekly,Weekly,61-70 (Senior),7,Medium Value,Medium Engagement,Medium Value - Medium Engagement
974,60,Male,Jacket,Outerwear,75,Colorado,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,30,Bank Transfer,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
975,69,Male,Skirt,Clothing,90,North Carolina,M,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,23,Bank Transfer,Monthly,Monthly,61-70 (Senior),30,High Value,Medium Engagement,High Value - Medium Engagement
976,58,Male,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,Yes,2-Day Shipping,Yes,2,Bank Transfer,Weekly,Weekly,46-60 (Middle-Aged),7,Medium Value,Low Engagement,Medium Value - Low Engagement
977,34,Male,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,Yes,Express,Yes,50,Credit Card,Quarterly,Every 3 Months,31-45 (Adult),90,High Value,High Engagement,High Value - High Engagement
978,20,Male,Belt,Accessories,20,Washington,M,Black,Spring,4.6,Yes,Express,Yes,34,Cash,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Low Value,Medium Engagement,Low Value - Medium Engagement
979,56,Male,Gloves,Accessories,40,Colorado,M,Turquoise,Summer,2.5,Yes,Standard,Yes,33,Credit Card,Weekly,Weekly,46-60 (Middle-Aged),7,Medium Value,Medium Engagement,Medium Value - Medium Engagement
980,64,Male,Hat,Accessories,33,New Hampshire,S,Brown,Fall,3.5,Yes,Store Pickup,Yes,34,Debit Card,Monthly,Monthly,61-70 (Senior),30,Low Value,Medium Engagement,Low Value - Medium Engagement
981,56,Male,Boots,Footwear,98,Maryland,S,Magenta,Spring,4.0,Yes,Free Shipping,Yes,39,PayPal,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,High Value,High Engagement,High Value - High Engagement
982,27,Male,Belt,Accessories,42,Maryland,M,Silver,Spring,3.5,Yes,Next Day Air,Yes,47,Credit Card,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,High Engagement,Medium Value - High Engagement
983,35,Male,Coat,Outerwear,62,Texas,S,Red,Summer,3.2,Yes,Standard,Yes,37,PayPal,Monthly,Monthly,31-45 (Adult),30,Medium Value,High Engagement,Medium Value - High Engagement
984,24,Male,Hat,Accessories,45,New Mexico,L,Indigo,Winter,3.5,Yes,Free Shipping,Yes,40,Venmo,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Medium Value,High Engagement,Medium Value - High Engagement
985,26,Male,Shoes,Footwear,78,Utah,M,Green,Summer,3.4,Yes,Free Shipping,Yes,8,Credit Card,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,High Value,Low Engagement,High Value - Low Engagement
986,32,Male,Handbag,Accessories,80,West Virginia,M,Gray,Fall,5.0,Yes,Express,Yes,12,Bank Transfer,Annually,Annually,31-45 (Adult),365,High Value,Low Engagement,High Value - Low Engagement
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,Yes,Store Pickup,Yes,36,Bank Transfer,Monthly,Monthly,46-60 (Middle-Aged),30,High Value,High Engagement,High Value - High Engagement
988,62,Male,Handbag,Accessories,47,West Virginia,M,Charcoal,Summer,2.8,Yes,Express,Yes,48,PayPal,Weekly,Weekly,61-70 (Senior),7,Medium Value,High Engagement,Medium Value - High Engagement
989,50,Male,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,Yes,2-Day Shipping,Yes,47,PayPal,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,High Value,High Engagement,High Value - High Engagement
990,70,Male,Shoes,Footwear,31,Texas,M,Beige,Spring,3.1,Yes,Store Pickup,Yes,2,Bank Transfer,Monthly,Monthly,61-70 (Senior),30,Low Value,Low Engagement,Low Value - Low Engagement
991,48,Male,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,4.8,Yes,Store Pickup,Yes,24,Cash,Weekly,Weekly,46-60 (Middle-Aged),7,Medium Value,Medium Engagement,Medium Value - Medium Engagement
992,20,Male,Shorts,Clothing,97,Wisconsin,XL,White,Spring,2.7,Yes,Standard,Yes,40,Bank Transfer,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,High Value,High Engagement,High Value - High Engagement
993,46,Male,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,4.6,Yes,Express,Yes,50,Debit Card,Weekly,Weekly,46-60 (Middle-Aged),7,High Value,High Engagement,High Value - High Engagement
994,51,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,Yes,Store Pickup,Yes,25,Cash,Weekly,Weekly,46-60 (Middle-Aged),7,High Value,Medium Engagement,High Value - Medium Engagement
995,53,Male,Shoes,Footwear,68,New York,L,Violet,Fall,3.2,Yes,Express,Yes,20,Debit Card,Monthly,Monthly,46-60 (Middle-Aged),30,Medium Value,Medium Engagement,Medium Value - Medium Engagement
996,44,Male,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,3.0,Yes,2-Day Shipping,Yes,10,Venmo,Weekly,Weekly,31-45 (Adult),7,High Value,Low Engagement,High Value - Low Engagement
997,29,Male,Sandals,Footwear,91,Delaware,L,Maroon,Summer,4.9,Yes,Standard,Yes,32,Bank Transfer,Quarterly,Quarterly,18-30 (Young Adult),90,High Value,Medium Engagement,High Value - Medium Engagement
998,64,Male,Pants,Clothing,30,Kentucky,M,Cyan,Spring,3.6,Yes,Express,Yes,31,Cash,Bi-Weekly,Fortnightly,61-70 (Senior),14,Low Value,Medium Engagement,Low Value - Medium Engagement
999,51,Male,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,Yes,Next Day Air,Yes,48,Bank Transfer,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,High Value,High Engagement,High Value - High Engagement
1000,50,Male,Socks,Clothing,28,New Mexico,L,Brown,Spring,2.9,Yes,Standard,Yes,23,Debit Card,Monthly,Monthly,46-60 (Middle-Aged),30,Low Value,Medium Engagement,Low Value - Medium Engagement
1001,43,Male,Socks,Clothing,46,Georgia,M,Red,Winter,3.9,Yes,Express,Yes,1,Bank Transfer,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Medium Value,Low Engagement,Medium Value - Low Engagement
1002,61,Male,Dress,Clothing,60,Washington,M,Orange,Fall,3.6,Yes,Standard,Yes,4,Debit Card,Bi-Weekly,Fortnightly,61-70 (Senior),14,Medium Value,Low Engagement,Medium Value - Low Engagement
1003,55,Male,Shoes,Footwear,59,North Dakota,M,White,Spring,3.5,Yes,Store Pickup,Yes,3,Bank Transfer,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Medium Value,Low Engagement,Medium Value - Low Engagement
1004,56,Male,Hat,Accessories,68,Ohio,M,Green,Fall,4.0,Yes,Store Pickup,Yes,3,Cash,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Medium Value,Low Engagement,Medium Value - Low Engagement
1005,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,Yes,2-Day Shipping,Yes,44,Cash,Annually,Annually,31-45 (Adult),365,High Value,High Engagement,High Value - High Engagement
1006,43,Male,Backpack,Accessories,94,New York,M,Gold,Winter,3.9,Yes,Store Pickup,Yes,5,Debit Card,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,High Value,Low Engagement,High Value - Low Engagement
1007,21,Male,Pants,Clothing,83,Michigan,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,50,Venmo,Quarterly,Quarterly,18-30 (Young Adult),90,High Value,High Engagement,High Value - High Engagement
1008,58,Male,Gloves,Accessories,62,Georgia,XL,Turquoise,Spring,4.8,Yes,Standard,Yes,2,Credit Card,Annually,Annually,46-60 (Middle-Aged),365,Medium Value,Low Engagement,Medium Value - Low Engagement
1009,41,Male,Scarf,Accessories,85,New Mexico,M,Pink,Spring,2.6,Yes,Store Pickup,Yes,29,PayPal,Annually,Annually,31-45 (Adult),365,High Value,Medium Engagement,High Value - Medium Engagement
1010,39,Male,Hoodie,Clothing,30,Louisiana,M,Silver,Summer,3.1,Yes,Express,Yes,11,Venmo,Annually,Annually,31-45 (Adult),365,Low Value,Low Engagement,Low Value - Low Engagement
1011,54,Male,Jeans,Clothing,24,South Dakota,XL,Gray,Spring,4.7,Yes,2-Day Shipping,Yes,37,Credit Card,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,Low Value,High Engagement,Low Value - High Engagement
1012,43,Male,Backpack,Accessories,25,Montana,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,32,Debit Card,Bi-Weekly,Fortnightly,31-45 (Adult),14,Low Value,Medium Engagement,Low Value - Medium Engagement
1013,28,Male,Sandals,Footwear,37,New Mexico,L,Teal,Summer,3.8,Yes,Express,Yes,27,Credit Card,Annually,Annually,18-30 (Young Adult),365,Low Value,Medium Engagement,Low Value - Medium Engagement
1014,59,Male,Belt,Accessories,69,South Carolina,XL,Green,Summer,3.8,Yes,2-Day Shipping,Yes,31,Venmo,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
1015,28,Male,Shoes,Footwear,97,Ohio,M,Violet,Summer,3.0,Yes,Standard,Yes,36,Debit Card,Bi-Weekly,Fortnightly,18-30 (Young Adult),14,High Value,High Engagement,High Value - High Engagement
1016,68,Male,Gloves,Accessories,24,North Carolina,M,Cyan,Summer,4.1,Yes,Standard,Yes,34,Cash,Weekly,Weekly,61-70 (Senior),7,Low Value,Medium Engagement,Low Value - Medium Engagement
1017,20,Male,Belt,Accessories,30,Idaho,XL,Blue,Summer,3.4,Yes,Express,Yes,15,Bank Transfer,Quarterly,Every 3 Months,18-30 (Young Adult),90,Low Value,Low Engagement,Low Value - Low Engagement
1018,21,Male,Jacket,Outerwear,53,Oklahoma,L,Orange,Fall,2.5,Yes,Express,Yes,14,Credit Card,Annually,Annually,18-30 (Young Adult),365,Medium Value,Low Engagement,Medium Value - Low Engagement
1019,50,Male,Dress,Clothing,70,Georgia,XL,Charcoal,Spring,4.9,Yes,Next Day Air,Yes,46,Cash,Weekly,Weekly,46-60 (Middle-Aged),7,Medium Value,High Engagement,Medium Value - High Engagement
1020,32,Male,Shirt,Clothing,76,Kentucky,S,Beige,Winter,2.8,Yes,Standard,Yes,33,Venmo,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,High Value,Medium Engagement,High Value - Medium Engagement
1021,24,Male,Scarf,Accessories,95,Delaware,M,Black,Fall,4.5,Yes,Express,Yes,41,Debit Card,Annually,Annually,18-30 (Young Adult),365,High Value,High Engagement,High Value - High Engagement
1022,55,Male,Coat,Outerwear,51,Massachusetts,S,Lavender,Winter,4.9,Yes,2-Day Shipping,Yes,39,PayPal,Weekly,Weekly,46-60 (Middle-Aged),7,Medium Value,High Engagement,Medium Value - High Engagement
1023,61,Male,Handbag,Accessories,41,Nebraska,M,Lavender,Winter,4.9,Yes,Store Pickup,Yes,7,Cash,Annually,Annually,61-70 (Senior),365,Medium Value,Low Engagement,Medium Value - Low Engagement
1024,61,Male,Sunglasses,Accessories,71,Maine,S,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,29,Bank Transfer,Quarterly,Every 3 Months,61-70 (Senior),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
1025,28,Male,T-shirt,Clothing,66,Pennsylvania,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,18,Venmo,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
1026,60,Male,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,15,Credit Card,Annually,Annually,46-60 (Middle-Aged),365,High Value,Low Engagement,High Value - Low Engagement
1027,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3.0,Yes,Express,Yes,39,PayPal,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,High Value,High Engagement,High Value - High Engagement
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,11,Cash,Monthly,Monthly,31-45 (Adult),30,High Value,Low Engagement,High Value - Low Engagement
1029,45,Male,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,3.7,Yes,Standard,Yes,4,Cash,Bi-Weekly,Fortnightly,31-45 (Adult),14,Low Value,Low Engagement,Low Value - Low Engagement
1030,29,Male,Gloves,Accessories,22,Ohio,M,Purple,Spring,3.6,Yes,2-Day Shipping,Yes,33,Venmo,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Low Value,Medium Engagement,Low Value - Medium Engagement
1031,58,Male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,37,Debit Card,Quarterly,Quarterly,46-60 (Middle-Aged),90,High Value,High Engagement,High Value - High Engagement
1032,22,Male,Sandals,Footwear,50,Tennessee,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,32,Cash,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
1033,55,Male,Boots,Footwear,36,Maine,M,Lavender,Fall,4.0,Yes,Free Shipping,Yes,44,Credit Card,Quarterly,Quarterly,46-60 (Middle-Aged),90,Low Value,High Engagement,Low Value - High Engagement
1034,19,Male,Pants,Clothing,52,Montana,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,41,Bank Transfer,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,High Engagement,Medium Value - High Engagement
1035,68,Male,Socks,Clothing,29,Maryland,M,Olive,Fall,4.2,Yes,Next Day Air,Yes,44,Bank Transfer,Weekly,Weekly,61-70 (Senior),7,Low Value,High Engagement,Low Value - High Engagement
1036,61,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,Yes,Express,Yes,32,Venmo,Annually,Annually,61-70 (Senior),365,High Value,Medium Engagement,High Value - Medium Engagement
1037,68,Male,Handbag,Accessories,47,Hawaii,M,Yellow,Fall,3.7,Yes,2-Day Shipping,Yes,13,Bank Transfer,Monthly,Monthly,61-70 (Senior),30,Medium Value,Low Engagement,Medium Value - Low Engagement
1038,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,Yes,Standard,Yes,48,Debit Card,Quarterly,Quarterly,46-60 (Middle-Aged),90,Low Value,High Engagement,Low Value - High Engagement
1039,41,Male,Pants,Clothing,74,Nebraska,XL,Cyan,Fall,3.0,Yes,Express,Yes,3,Bank Transfer,Weekly,Weekly,31-45 (Adult),7,Medium Value,Low Engagement,Medium Value - Low Engagement
1040,29,Male,Belt,Accessories,46,Michigan,M,Magenta,Fall,4.8,Yes,Standard,Yes,39,Venmo,Monthly,Monthly,18-30 (Young Adult),30,Medium Value,High Engagement,Medium Value - High Engagement
1041,68,Male,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,4.0,Yes,Next Day Air,Yes,7,Cash,Bi-Weekly,Fortnightly,61-70 (Senior),14,Low Value,Low Engagement,Low Value - Low Engagement
1042,36,Male,Shirt,Clothing,25,Minnesota,M,Orange,Summer,4.9,Yes,Next Day Air,Yes,11,Cash,Bi-Weekly,Fortnightly,31-45 (Adult),14,Low Value,Low Engagement,Low Value - Low Engagement
1043,55,Male,Belt,Accessories,80,Maryland,M,Maroon,Spring,4.9,Yes,Next Day Air,Yes,47,Credit Card,Weekly,Weekly,46-60 (Middle-Aged),7,High Value,High Engagement,High Value - High Engagement
1044,28,Male,Jeans,Clothing,76,Hawaii,M,Green,Spring,3.3,Yes,2-Day Shipping,Yes,28,Debit Card,Bi-Weekly,Fortnightly,18-30 (Young Adult),14,High Value,Medium Engagement,High Value - Medium Engagement
1045,39,Male,Jeans,Clothing,30,Oregon,L,Teal,Summer,4.4,Yes,Next Day Air,Yes,17,Bank Transfer,Quarterly,Every 3 Months,31-45 (Adult),90,Low Value,Medium Engagement,Low Value - Medium Engagement
1046,54,Male,Sweater,Clothing,79,New Mexico,L,Black,Fall,3.5,Yes,2-Day Shipping,Yes,11,PayPal,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,High Value,Low Engagement,High Value - Low Engagement
1047,40,Male,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,Yes,Standard,Yes,12,Venmo,Annually,Annually,31-45 (Adult),365,Low Value,Low Engagement,Low Value - Low Engagement
1048,31,Male,Socks,Clothing,36,Utah,S,Olive,Fall,4.2,Yes,Standard,Yes,7,Credit Card,Bi-Weekly,Fortnightly,31-45 (Adult),14,Low Value,Low Engagement,Low Value - Low Engagement
1049,30,Male,Socks,Clothing,77,Maine,L,Yellow,Fall,2.7,Yes,Standard,Yes,19,Venmo,Bi-Weekly,Fortnightly,18-30 (Young Adult),14,High Value,Medium Engagement,High Value - Medium Engagement
1050,45,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,24,Cash,Quarterly,Quarterly,31-45 (Adult),90,Low Value,Medium Engagement,Low Value - Medium Engagement
1051,48,Male,Sneakers,Footwear,64,Florida,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,19,Venmo,Monthly,Monthly,46-60 (Middle-Aged),30,Medium Value,Medium Engagement,Medium Value - Medium Engagement
1052,45,Male,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,39,PayPal,Annually,Annually,31-45 (Adult),365,Medium Value,High Engagement,Medium Value - High Engagement
1053,60,Male,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3.0,Yes,2-Day Shipping,Yes,1,Credit Card,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,Low Value,Low Engagement,Low Value - Low Engagement
1054,59,Male,Blouse,Clothing,70,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,10,Debit Card,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Medium Value,Low Engagement,Medium Value - Low Engagement
1055,18,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Express,Yes,48,PayPal,Quarterly,Quarterly,18-30 (Young Adult),90,High Value,High Engagement,High Value - High Engagement
1056,70,Male,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,3.3,No,Next Day Air,Yes,24,Debit Card,Annually,Annually,61-70 (Senior),365,Low Value,Medium Engagement,Low Value - Medium Engagement
1057,20,Male,Sweater,Clothing,64,Idaho,L,Black,Winter,2.9,No,2-Day Shipping,Yes,42,Venmo,Bi-Weekly,Fortnightly,18-30 (Young Adult),14,Medium Value,High Engagement,Medium Value - High Engagement
1058,65,Male,Jacket,Outerwear,23,Wisconsin,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,20,Credit Card,Weekly,Weekly,61-70 (Senior),7,Low Value,Medium Engagement,Low Value - Medium Engagement
1059,29,Male,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,No,Next Day Air,Yes,49,Bank Transfer,Quarterly,Every 3 Months,18-30 (Young Adult),90,Low Value,High Engagement,Low Value - High Engagement
1060,22,Male,Jacket,Outerwear,34,North Carolina,M,Beige,Winter,2.5,No,Standard,Yes,25,Debit Card,Monthly,Monthly,18-30 (Young Adult),30,Low Value,Medium Engagement,Low Value - Medium Engagement
1061,27,Male,Sweater,Clothing,35,Iowa,S,Gray,Summer,2.6,No,Next Day Air,Yes,21,Debit Card,Quarterly,Every 3 Months,18-30 (Young Adult),90,Low Value,Medium Engagement,Low Value - Medium Engagement
1062,36,Male,Coat,Outerwear,62,Idaho,M,Gray,Summer,4.4,No,Free Shipping,Yes,12,Venmo,Quarterly,Every 3 Months,31-45 (Adult),90,Medium Value,Low Engagement,Medium Value - Low Engagement
1063,59,Male,Boots,Footwear,75,Ohio,M,Brown,Fall,2.6,No,Next Day Air,Yes,21,Debit Card,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
1064,62,Male,Hoodie,Clothing,29,Alabama,S,Indigo,Summer,3.3,No,Free Shipping,Yes,35,Cash,Monthly,Monthly,61-70 (Senior),30,Low Value,Medium Engagement,Low Value - Medium Engagement
1065,34,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,No,Express,Yes,42,Credit Card,Quarterly,Every 3 Months,31-45 (Adult),90,Low Value,High Engagement,Low Value - High Engagement
1066,59,Male,T-shirt,Clothing,20,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,3,PayPal,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,Low Value,Low Engagement,Low Value - Low Engagement
1067,49,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4.0,No,Store Pickup,Yes,11,PayPal,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,High Value,Low Engagement,High Value - Low Engagement
1068,18,Male,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,22,PayPal,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
1069,55,Male,Shirt,Clothing,94,Wyoming,M,Olive,Fall,2.5,No,Standard,Yes,47,Credit Card,Weekly,Weekly,46-60 (Middle-Aged),7,High Value,High Engagement,High Value - High Engagement
1070,38,Male,Skirt,Clothing,81,Maryland,XL,White,Fall,4.3,No,Next Day Air,Yes,33,Venmo,Quarterly,Every 3 Months,31-45 (Adult),90,High Value,Medium Engagement,High Value - Medium Engagement
1071,50,Male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,50,Debit Card,Weekly,Weekly,46-60 (Middle-Aged),7,Medium Value,High Engagement,Medium Value - High Engagement
1072,61,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,46,Credit Card,Monthly,Monthly,61-70 (Senior),30,High Value,High Engagement,High Value - High Engagement
1073,48,Male,Shorts,Clothing,92,Idaho,L,Gold,Fall,3.7,No,Express,Yes,34,Debit Card,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,High Value,Medium Engagement,High Value - Medium Engagement
1074,22,Male,Scarf,Accessories,96,California,XL,Purple,Spring,4.0,No,Store Pickup,Yes,33,Credit Card,Monthly,Monthly,18-30 (Young Adult),30,High Value,Medium Engagement,High Value - Medium Engagement
1075,48,Male,Jewelry,Accessories,71,Tennessee,S,White,Fall,2.6,No,Standard,Yes,45,Bank Transfer,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,Medium Value,High Engagement,Medium Value - High Engagement
1076,57,Male,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,32,Debit Card,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
1077,33,Male,Coat,Outerwear,72,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,47,Venmo,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Medium Value,High Engagement,Medium Value - High Engagement
1078,58,Male,Jacket,Outerwear,28,West Virginia,M,Pink,Winter,3.7,No,Standard,Yes,5,PayPal,Quarterly,Quarterly,46-60 (Middle-Aged),90,Low Value,Low Engagement,Low Value - Low Engagement
1079,37,Male,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,No,Express,Yes,49,Credit Card,Bi-Weekly,Fortnightly,31-45 (Adult),14,Medium Value,High Engagement,Medium Value - High Engagement
